Абсолютный путь;Относительный путь;Класс
C:\Users\misha\second_lab\dataset\dog\0144.jpg;dataset/random_dataset/5543.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0145.jpg;dataset/random_dataset/0800.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0146.jpg;dataset/random_dataset/1200.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0147.jpg;dataset/random_dataset/9439.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0148.jpg;dataset/random_dataset/4165.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0149.jpg;dataset/random_dataset/5841.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0150.jpg;dataset/random_dataset/4836.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0151.jpg;dataset/random_dataset/9741.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0152.jpg;dataset/random_dataset/1188.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0153.jpg;dataset/random_dataset/4709.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0154.jpg;dataset/random_dataset/8583.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0155.jpg;dataset/random_dataset/8597.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0156.jpg;dataset/random_dataset/3821.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0157.jpg;dataset/random_dataset/2348.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0158.jpg;dataset/random_dataset/8749.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0159.jpg;dataset/random_dataset/6625.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0160.jpg;dataset/random_dataset/1087.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0161.jpg;dataset/random_dataset/1766.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0162.jpg;dataset/random_dataset/1956.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0163.jpg;dataset/random_dataset/7686.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0164.jpg;dataset/random_dataset/3730.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0165.jpg;dataset/random_dataset/1354.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0166.jpg;dataset/random_dataset/9814.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0167.jpg;dataset/random_dataset/6054.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0168.jpg;dataset/random_dataset/7174.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0169.jpg;dataset/random_dataset/6224.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0170.jpg;dataset/random_dataset/0217.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0171.jpg;dataset/random_dataset/7457.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0172.jpg;dataset/random_dataset/7464.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0173.jpg;dataset/random_dataset/2408.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0174.jpg;dataset/random_dataset/8535.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0175.jpg;dataset/random_dataset/4259.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0176.jpg;dataset/random_dataset/2607.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0177.jpg;dataset/random_dataset/4256.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0178.jpg;dataset/random_dataset/6615.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0179.jpg;dataset/random_dataset/5392.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0180.jpg;dataset/random_dataset/7441.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0181.jpg;dataset/random_dataset/5838.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0182.jpg;dataset/random_dataset/5253.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0183.jpg;dataset/random_dataset/7433.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0184.jpg;dataset/random_dataset/4740.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0185.jpg;dataset/random_dataset/7256.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0186.jpg;dataset/random_dataset/7096.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0187.jpg;dataset/random_dataset/1603.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0188.jpg;dataset/random_dataset/9419.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0189.jpg;dataset/random_dataset/7118.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0190.jpg;dataset/random_dataset/5211.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0191.jpg;dataset/random_dataset/7329.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0192.jpg;dataset/random_dataset/4869.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0193.jpg;dataset/random_dataset/3420.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0194.jpg;dataset/random_dataset/8548.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0195.jpg;dataset/random_dataset/6465.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0196.jpg;dataset/random_dataset/4627.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0197.jpg;dataset/random_dataset/0955.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0198.jpg;dataset/random_dataset/5637.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0199.jpg;dataset/random_dataset/9344.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0200.jpg;dataset/random_dataset/7623.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0201.jpg;dataset/random_dataset/1520.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0202.jpg;dataset/random_dataset/8757.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0203.jpg;dataset/random_dataset/3244.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0204.jpg;dataset/random_dataset/3174.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0205.jpg;dataset/random_dataset/0928.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0206.jpg;dataset/random_dataset/9274.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0207.jpg;dataset/random_dataset/0372.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0208.jpg;dataset/random_dataset/7078.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0209.jpg;dataset/random_dataset/9927.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0210.jpg;dataset/random_dataset/6737.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0211.jpg;dataset/random_dataset/1085.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0212.jpg;dataset/random_dataset/0073.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0213.jpg;dataset/random_dataset/6338.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0214.jpg;dataset/random_dataset/1960.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0215.jpg;dataset/random_dataset/9663.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0216.jpg;dataset/random_dataset/9503.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0217.jpg;dataset/random_dataset/6580.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0218.jpg;dataset/random_dataset/1197.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0219.jpg;dataset/random_dataset/2602.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0220.jpg;dataset/random_dataset/2946.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0221.jpg;dataset/random_dataset/2098.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0222.jpg;dataset/random_dataset/4161.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0223.jpg;dataset/random_dataset/2829.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0224.jpg;dataset/random_dataset/9577.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0225.jpg;dataset/random_dataset/8565.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0226.jpg;dataset/random_dataset/1789.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0227.jpg;dataset/random_dataset/5685.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0228.jpg;dataset/random_dataset/2898.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0229.jpg;dataset/random_dataset/5345.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0230.jpg;dataset/random_dataset/4771.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0231.jpg;dataset/random_dataset/4381.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0232.jpg;dataset/random_dataset/2709.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0233.jpg;dataset/random_dataset/8140.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0234.jpg;dataset/random_dataset/5175.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0235.jpg;dataset/random_dataset/8433.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0236.jpg;dataset/random_dataset/9099.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0237.jpg;dataset/random_dataset/0186.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0238.jpg;dataset/random_dataset/6890.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0239.jpg;dataset/random_dataset/9999.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0240.jpg;dataset/random_dataset/2733.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0241.jpg;dataset/random_dataset/2653.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0242.jpg;dataset/random_dataset/1374.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0243.jpg;dataset/random_dataset/8746.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0244.jpg;dataset/random_dataset/4687.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0245.jpg;dataset/random_dataset/7251.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0246.jpg;dataset/random_dataset/1194.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0247.jpg;dataset/random_dataset/8363.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0248.jpg;dataset/random_dataset/5710.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0249.jpg;dataset/random_dataset/6755.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0250.jpg;dataset/random_dataset/1589.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0251.jpg;dataset/random_dataset/7511.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0252.jpg;dataset/random_dataset/9819.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0253.jpg;dataset/random_dataset/9808.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0254.jpg;dataset/random_dataset/4853.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0255.jpg;dataset/random_dataset/1670.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0256.jpg;dataset/random_dataset/0191.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0257.jpg;dataset/random_dataset/7035.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0258.jpg;dataset/random_dataset/5198.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0259.jpg;dataset/random_dataset/9367.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0260.jpg;dataset/random_dataset/6729.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0261.jpg;dataset/random_dataset/3801.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0262.jpg;dataset/random_dataset/2237.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0263.jpg;dataset/random_dataset/5421.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0264.jpg;dataset/random_dataset/6526.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0265.jpg;dataset/random_dataset/8741.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0266.jpg;dataset/random_dataset/0592.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0267.jpg;dataset/random_dataset/2766.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0268.jpg;dataset/random_dataset/0626.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0269.jpg;dataset/random_dataset/4163.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0270.jpg;dataset/random_dataset/0298.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0271.jpg;dataset/random_dataset/6475.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0272.jpg;dataset/random_dataset/1505.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0273.jpg;dataset/random_dataset/9338.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0274.jpg;dataset/random_dataset/3050.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0275.jpg;dataset/random_dataset/3067.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0276.jpg;dataset/random_dataset/3986.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0277.jpg;dataset/random_dataset/5384.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0278.jpg;dataset/random_dataset/7426.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0279.jpg;dataset/random_dataset/9762.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0280.jpg;dataset/random_dataset/1850.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0281.jpg;dataset/random_dataset/2449.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0282.jpg;dataset/random_dataset/2194.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0283.jpg;dataset/random_dataset/8159.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0284.jpg;dataset/random_dataset/5220.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0285.jpg;dataset/random_dataset/3189.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0286.jpg;dataset/random_dataset/9444.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0287.jpg;dataset/random_dataset/1604.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0288.jpg;dataset/random_dataset/9149.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0289.jpg;dataset/random_dataset/5138.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0290.jpg;dataset/random_dataset/9200.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0291.jpg;dataset/random_dataset/8021.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0292.jpg;dataset/random_dataset/8421.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0293.jpg;dataset/random_dataset/2338.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0294.jpg;dataset/random_dataset/1355.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0295.jpg;dataset/random_dataset/9730.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0296.jpg;dataset/random_dataset/9194.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0297.jpg;dataset/random_dataset/2052.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0298.jpg;dataset/random_dataset/2824.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0299.jpg;dataset/random_dataset/3720.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0300.jpg;dataset/random_dataset/6944.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0301.jpg;dataset/random_dataset/9815.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0302.jpg;dataset/random_dataset/0679.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0303.jpg;dataset/random_dataset/4550.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0304.jpg;dataset/random_dataset/4135.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0305.jpg;dataset/random_dataset/2086.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0306.jpg;dataset/random_dataset/7108.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0307.jpg;dataset/random_dataset/5039.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0308.jpg;dataset/random_dataset/5183.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0309.jpg;dataset/random_dataset/5737.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0310.jpg;dataset/random_dataset/1909.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0311.jpg;dataset/random_dataset/4962.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0312.jpg;dataset/random_dataset/8708.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0313.jpg;dataset/random_dataset/3647.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0314.jpg;dataset/random_dataset/1117.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0315.jpg;dataset/random_dataset/1758.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0316.jpg;dataset/random_dataset/6506.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0317.jpg;dataset/random_dataset/2306.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0318.jpg;dataset/random_dataset/3565.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0319.jpg;dataset/random_dataset/9906.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0320.jpg;dataset/random_dataset/9431.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0321.jpg;dataset/random_dataset/4117.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0322.jpg;dataset/random_dataset/4111.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0323.jpg;dataset/random_dataset/0943.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0324.jpg;dataset/random_dataset/0525.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0325.jpg;dataset/random_dataset/7892.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0326.jpg;dataset/random_dataset/5884.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0327.jpg;dataset/random_dataset/5388.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0328.jpg;dataset/random_dataset/6518.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0329.jpg;dataset/random_dataset/2758.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0330.jpg;dataset/random_dataset/1030.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0331.jpg;dataset/random_dataset/9070.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0332.jpg;dataset/random_dataset/3544.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0333.jpg;dataset/random_dataset/8627.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0334.jpg;dataset/random_dataset/1839.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0335.jpg;dataset/random_dataset/5816.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0336.jpg;dataset/random_dataset/0734.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0337.jpg;dataset/random_dataset/0512.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0338.jpg;dataset/random_dataset/0337.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0339.jpg;dataset/random_dataset/2216.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0340.jpg;dataset/random_dataset/0575.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0341.jpg;dataset/random_dataset/8762.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0342.jpg;dataset/random_dataset/1707.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0343.jpg;dataset/random_dataset/3388.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0344.jpg;dataset/random_dataset/3876.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0345.jpg;dataset/random_dataset/8507.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0346.jpg;dataset/random_dataset/2740.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0347.jpg;dataset/random_dataset/1610.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0348.jpg;dataset/random_dataset/5287.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0349.jpg;dataset/random_dataset/1733.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0350.jpg;dataset/random_dataset/2534.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0351.jpg;dataset/random_dataset/9924.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0352.jpg;dataset/random_dataset/5243.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0353.jpg;dataset/random_dataset/5358.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0354.jpg;dataset/random_dataset/8285.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0355.jpg;dataset/random_dataset/4146.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0356.jpg;dataset/random_dataset/9664.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0357.jpg;dataset/random_dataset/5495.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0358.jpg;dataset/random_dataset/3981.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0359.jpg;dataset/random_dataset/1336.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0360.jpg;dataset/random_dataset/2986.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0361.jpg;dataset/random_dataset/1836.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0362.jpg;dataset/random_dataset/1372.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0363.jpg;dataset/random_dataset/9613.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0364.jpg;dataset/random_dataset/1000.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0365.jpg;dataset/random_dataset/7240.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0366.jpg;dataset/random_dataset/1280.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0367.jpg;dataset/random_dataset/5736.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0368.jpg;dataset/random_dataset/3207.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0369.jpg;dataset/random_dataset/4011.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0370.jpg;dataset/random_dataset/6967.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0371.jpg;dataset/random_dataset/0871.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0372.jpg;dataset/random_dataset/2290.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0373.jpg;dataset/random_dataset/9532.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0374.jpg;dataset/random_dataset/7375.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0375.jpg;dataset/random_dataset/7557.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0376.jpg;dataset/random_dataset/4604.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0377.jpg;dataset/random_dataset/7323.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0378.jpg;dataset/random_dataset/6442.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0379.jpg;dataset/random_dataset/0249.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0380.jpg;dataset/random_dataset/5651.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0381.jpg;dataset/random_dataset/3484.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0382.jpg;dataset/random_dataset/2223.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0383.jpg;dataset/random_dataset/1914.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0384.jpg;dataset/random_dataset/5219.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0385.jpg;dataset/random_dataset/3498.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0386.jpg;dataset/random_dataset/9085.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0387.jpg;dataset/random_dataset/6661.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0388.jpg;dataset/random_dataset/9834.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0389.jpg;dataset/random_dataset/3421.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0390.jpg;dataset/random_dataset/8919.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0391.jpg;dataset/random_dataset/6686.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0392.jpg;dataset/random_dataset/8375.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0393.jpg;dataset/random_dataset/3503.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0394.jpg;dataset/random_dataset/0688.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0395.jpg;dataset/random_dataset/3061.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0396.jpg;dataset/random_dataset/1612.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0397.jpg;dataset/random_dataset/0412.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0398.jpg;dataset/random_dataset/3356.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0399.jpg;dataset/random_dataset/5969.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0400.jpg;dataset/random_dataset/1894.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0401.jpg;dataset/random_dataset/6918.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0402.jpg;dataset/random_dataset/5108.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0403.jpg;dataset/random_dataset/5032.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0404.jpg;dataset/random_dataset/8183.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0405.jpg;dataset/random_dataset/3652.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0406.jpg;dataset/random_dataset/1763.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0407.jpg;dataset/random_dataset/5571.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0408.jpg;dataset/random_dataset/9421.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0409.jpg;dataset/random_dataset/1368.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0410.jpg;dataset/random_dataset/5376.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0411.jpg;dataset/random_dataset/0789.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0412.jpg;dataset/random_dataset/3577.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0413.jpg;dataset/random_dataset/8004.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0414.jpg;dataset/random_dataset/9335.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0415.jpg;dataset/random_dataset/5479.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0416.jpg;dataset/random_dataset/4634.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0417.jpg;dataset/random_dataset/1208.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0418.jpg;dataset/random_dataset/3906.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0419.jpg;dataset/random_dataset/3793.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0420.jpg;dataset/random_dataset/1342.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0421.jpg;dataset/random_dataset/2082.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0422.jpg;dataset/random_dataset/7355.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0423.jpg;dataset/random_dataset/8488.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0424.jpg;dataset/random_dataset/1987.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0425.jpg;dataset/random_dataset/6359.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0426.jpg;dataset/random_dataset/3233.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0427.jpg;dataset/random_dataset/1492.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0428.jpg;dataset/random_dataset/2175.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0429.jpg;dataset/random_dataset/0487.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0430.jpg;dataset/random_dataset/1945.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0431.jpg;dataset/random_dataset/1364.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0432.jpg;dataset/random_dataset/3125.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0433.jpg;dataset/random_dataset/7530.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0434.jpg;dataset/random_dataset/4495.jpg;dog
